sample_source,sample_type,sample_id,image_height,image_width,image_aspect_ratio
train,forged,65371,233,1042,4.472103004291846
train,forged,65382,1200,1600,1.3333333333333333
train,forged,65396,512,634,1.23828125
train,forged,65399,1200,1600,1.3333333333333333
train,forged,6540,666,1000,1.5015015015015014
train,forged,65463,388,523,1.347938144329897
train,forged,65465,256,256,1.0
train,forged,65481,1200,1600,1.3333333333333333
train,forged,65532,1200,1600,1.3333333333333333
train,forged,6566,512,512,1.0
train,forged,6580,512,512,1.0
train,forged,6581,256,320,1.25
train,forged,6596,80,552,6.9
train,forged,6618,520,696,1.3384615384615384
train,forged,6620,360,360,1.0
train,forged,6633,256,256,1.0
train,forged,6658,109,678,6.220183486238532
train,forged,6676,256,256,1.0
train,forged,6696,256,256,1.0
train,forged,6729,1056,597,0.5653409090909091
train,forged,6737,256,256,1.0
train,forged,6775,256,256,1.0
train,forged,6782,666,1000,1.5015015015015014
train,forged,6800,360,360,1.0
train,forged,6811,186,518,2.78494623655914
train,forged,6845,256,256,1.0
train,forged,6857,256,320,1.25
train,forged,6892,256,256,1.0
train,forged,6932,256,256,1.0
train,forged,6942,512,687,1.341796875
train,forged,6959,520,696,1.3384615384615384
train,forged,6993,1024,1024,1.0
train,forged,6999,468,532,1.1367521367521367
train,forged,7004,1200,1600,1.3333333333333333
train,forged,7013,512,512,1.0
train,forged,7050,1200,1600,1.3333333333333333
train,forged,7120,512,560,1.09375
train,forged,7127,666,1000,1.5015015015015014
train,forged,7130,677,769,1.1358936484490398
train,forged,7146,520,696,1.3384615384615384
train,forged,7179,256,256,1.0
train,forged,7210,520,696,1.3384615384615384
train,forged,7274,520,696,1.3384615384615384
train,forged,7279,562,878,1.5622775800711743
train,forged,7282,76,393,5.171052631578948
train,forged,732,1912,2568,1.3430962343096233
train,forged,7320,256,256,1.0
train,forged,7333,512,609,1.189453125
train,forged,7411,666,1000,1.5015015015015014
train,forged,7430,666,1000,1.5015015015015014
train,forged,745,512,574,1.12109375
train,forged,7455,1200,1600,1.3333333333333333
train,forged,7465,1912,2568,1.3430962343096233
train,forged,7498,1024,1280,1.25
train,forged,751,1200,1600,1.3333333333333333
train,forged,752,74,426,5.756756756756757
train,forged,7561,1200,1600,1.3333333333333333
train,forged,7574,968,637,0.6580578512396694
train,forged,7610,1200,1600,1.3333333333333333
train,forged,7649,1024,1280,1.25
train,forged,765,520,696,1.3384615384615384
train,forged,767,666,1000,1.5015015015015014
train,forged,7698,500,786,1.572
train,forged,770,256,320,1.25
train,forged,7703,666,1000,1.5015015015015014
train,forged,7705,666,1000,1.5015015015015014
train,forged,7712,204,1867,9.151960784313726
train,forged,7713,256,256,1.0
train,forged,7715,666,1000,1.5015015015015014
train,forged,7716,1200,1600,1.3333333333333333
train,forged,775,1912,2568,1.3430962343096233
train,forged,7759,240,778,3.2416666666666667
train,forged,7770,1200,1600,1.3333333333333333
train,forged,7771,520,696,1.3384615384615384
train,forged,7827,1912,2568,1.3430962343096233
train,forged,7829,512,512,1.0
train,forged,7904,1200,1600,1.3333333333333333
train,forged,7914,512,640,1.25
train,forged,7972,190,1188,6.252631578947368
train,forged,7986,520,696,1.3384615384615384
train,forged,8017,512,679,1.326171875
train,forged,8034,666,1000,1.5015015015015014
train,forged,804,1200,1600,1.3333333333333333
train,forged,8074,666,1000,1.5015015015015014
train,forged,8080,105,1255,11.952380952380953
train,forged,8081,666,1000,1.5015015015015014
train,forged,8092,1200,1600,1.3333333333333333
train,forged,8109,666,1000,1.5015015015015014
train,forged,8130,256,320,1.25
train,forged,8169,256,256,1.0
train,forged,8175,486,487,1.0020576131687242
train,forged,8214,1024,1024,1.0
train,forged,8246,666,1000,1.5015015015015014
train,forged,8259,512,669,1.306640625
train,forged,8266,256,256,1.0
train,forged,8268,582,113,0.19415807560137457
train,forged,8288,360,360,1.0
train,forged,8300,1200,1600,1.3333333333333333
train,forged,8388,666,1000,1.5015015015015014
train,forged,8401,512,512,1.0
train,forged,842,717,1044,1.4560669456066946
train,forged,8424,666,1000,1.5015015015015014
train,forged,8431,1024,1024,1.0
train,forged,8481,520,696,1.3384615384615384
train,forged,8517,256,256,1.0
train,forged,8565,512,512,1.0
train,forged,8613,360,360,1.0
train,forged,8622,1024,1024,1.0
train,forged,8678,1912,2568,1.3430962343096233
train,forged,868,188,441,2.345744680851064
train,forged,8681,256,320,1.25
train,forged,8711,256,256,1.0
train,forged,8715,1024,1024,1.0
train,forged,8721,520,696,1.3384615384615384
train,forged,8733,763,251,0.3289646133682831
train,forged,8783,512,557,1.087890625
train,forged,8807,256,256,1.0
train,forged,8808,1200,1600,1.3333333333333333
train,forged,8874,513,512,0.9980506822612085
train,forged,8886,121,495,4.090909090909091
train,forged,8929,666,1000,1.5015015015015014
train,forged,8935,666,1000,1.5015015015015014
train,forged,8976,256,256,1.0
train,forged,899,100,1071,10.71
train,forged,90,1200,1600,1.3333333333333333
train,forged,9042,137,777,5.671532846715328
train,forged,9045,256,256,1.0
train,forged,9083,520,696,1.3384615384615384
train,forged,9086,1024,1280,1.25
train,forged,9096,97,901,9.288659793814434
train,forged,9164,256,256,1.0
train,forged,9178,512,649,1.267578125
train,forged,9206,256,320,1.25
train,forged,9218,507,180,0.35502958579881655
train,forged,9299,512,696,1.359375
train,forged,9309,520,696,1.3384615384615384
train,forged,937,79,957,12.113924050632912
train,forged,9533,666,1000,1.5015015015015014
train,forged,9568,666,1000,1.5015015015015014
train,forged,9590,488,475,0.9733606557377049
train,forged,9651,666,1000,1.5015015015015014
train,forged,9720,475,1413,2.9747368421052633
train,forged,9732,152,713,4.690789473684211
train,forged,9759,526,512,0.973384030418251
train,forged,9768,1024,1024,1.0
train,forged,9791,520,696,1.3384615384615384
train,forged,9807,256,320,1.25
train,forged,9822,256,256,1.0
train,forged,9849,2592,3888,1.5
train,forged,9954,666,1000,1.5015015015015014
train,forged,9960,1200,1600,1.3333333333333333
train,forged,9967,346,620,1.7919075144508672
train,forged,9976,666,1000,1.5015015015015014
train,forged,9977,256,320,1.25
train,authentic,10,512,648,1.265625
train,authentic,10015,1200,1600,1.3333333333333333
train,authentic,10017,256,320,1.25
train,authentic,10030,666,1000,1.5015015015015014
train,authentic,10070,712,414,0.5814606741573034
train,authentic,1008,158,1310,8.291139240506329
train,authentic,10138,3888,2592,0.6666666666666666
train,authentic,10139,846,759,0.8971631205673759
train,authentic,10147,1912,2568,1.3430962343096233
train,authentic,10152,152,1201,7.901315789473684
train,authentic,10176,666,1000,1.5015015015015014
train,authentic,10180,666,1000,1.5015015015015014
train,authentic,10208,520,696,1.3384615384615384
train,authentic,10266,666,1000,1.5015015015015014
train,authentic,10277,666,1000,1.5015015015015014
train,authentic,10290,1200,1600,1.3333333333333333
train,authentic,10296,81,113,1.3950617283950617
train,authentic,10348,256,320,1.25
train,authentic,10398,402,618,1.537313432835821
train,authentic,10408,64,434,6.78125
train,authentic,1041,140,403,2.8785714285714286
train,authentic,10435,422,1137,2.6943127962085307
train,authentic,10448,68,753,11.073529411764707
train,authentic,10457,256,256,1.0
train,authentic,10458,156,536,3.4358974358974357
train,authentic,10476,666,1000,1.5015015015015014
train,authentic,10570,458,1216,2.6550218340611353
train,authentic,10602,490,655,1.336734693877551
train,authentic,10632,256,256,1.0
train,authentic,10636,360,360,1.0
train,authentic,10645,120,640,5.333333333333333
train,authentic,10703,512,620,1.2109375
train,authentic,10730,666,1000,1.5015015015015014
train,authentic,10742,256,256,1.0
train,authentic,10799,3888,2592,0.6666666666666666
train,authentic,10838,573,355,0.6195462478184991
train,authentic,10855,360,360,1.0
train,authentic,10878,507,180,0.35502958579881655
train,authentic,10884,392,380,0.9693877551020408
train,authentic,10886,666,1000,1.5015015015015014
train,authentic,10911,256,256,1.0
train,authentic,10939,360,360,1.0
train,authentic,10951,177,673,3.8022598870056497
train,authentic,10980,512,512,1.0
train,authentic,10986,231,275,1.1904761904761905
train,authentic,10991,256,256,1.0
train,authentic,10992,666,1000,1.5015015015015014
train,authentic,1101,1200,1600,1.3333333333333333
train,authentic,11010,1200,1600,1.3333333333333333
train,authentic,11128,365,483,1.3232876712328767
train,authentic,11206,666,1000,1.5015015015015014
train,authentic,11223,1200,1600,1.3333333333333333
train,authentic,11240,214,755,3.52803738317757
train,authentic,11249,512,704,1.375
train,authentic,11277,1200,1600,1.3333333333333333
train,authentic,11296,512,512,1.0
train,authentic,11299,473,925,1.9556025369978858
train,authentic,11307,520,696,1.3384615384615384
train,authentic,11356,256,256,1.0
train,authentic,11392,666,1000,1.5015015015015014
train,authentic,11399,1200,1600,1.3333333333333333
train,authentic,11426,512,696,1.359375
train,authentic,1143,788,636,0.8071065989847716
train,authentic,11440,256,320,1.25
train,authentic,11446,1200,1600,1.3333333333333333
train,authentic,11501,418,1409,3.3708133971291865
train,authentic,11508,1024,1280,1.25
train,authentic,11513,256,320,1.25
train,authentic,11547,1200,1600,1.3333333333333333
train,authentic,11548,666,1000,1.5015015015015014
train,authentic,11639,666,1000,1.5015015015015014
train,authentic,11646,512,683,1.333984375
train,authentic,11662,256,256,1.0
train,authentic,11698,67,398,5.940298507462686
train,authentic,11708,184,1435,7.798913043478261
train,authentic,1173,256,256,1.0
train,authentic,1174,1041,250,0.24015369836695485
train,authentic,11740,512,512,1.0
train,authentic,11747,512,680,1.328125
train,authentic,11761,512,628,1.2265625
train,authentic,11854,1200,1600,1.3333333333333333
train,authentic,11904,256,256,1.0
train,authentic,11910,666,1000,1.5015015015015014
train,authentic,11919,128,1486,11.609375
train,authentic,11942,256,256,1.0
train,authentic,11954,512,512,1.0
train,authentic,11964,360,360,1.0
train,authentic,11985,666,1000,1.5015015015015014
train,authentic,1201,865,1101,1.2728323699421966
train,authentic,12019,1200,1600,1.3333333333333333
train,authentic,12046,1200,1600,1.3333333333333333
train,authentic,12051,520,696,1.3384615384615384
train,authentic,12064,216,569,2.634259259259259
train,authentic,12073,256,256,1.0
train,authentic,12115,597,657,1.100502512562814
train,authentic,12124,520,696,1.3384615384615384
train,authentic,12143,1200,1600,1.3333333333333333
train,authentic,12149,360,360,1.0
train,authentic,12184,512,512,1.0
train,authentic,12244,2592,3888,1.5
train,authentic,1225,254,600,2.3622047244094486
train,authentic,12261,256,320,1.25
train,authentic,12262,341,311,0.9120234604105572
train,authentic,12265,1200,1600,1.3333333333333333
train,authentic,12289,3888,2592,0.6666666666666666
train,authentic,12298,666,1000,1.5015015015015014
train,authentic,12299,1200,1600,1.3333333333333333
train,authentic,12300,512,512,1.0
train,authentic,12307,161,1171,7.273291925465839
train,authentic,12355,666,1000,1.5015015015015014
train,authentic,12363,256,256,1.0
train,authentic,12364,204,975,4.779411764705882
train,authentic,12366,256,320,1.25
train,authentic,1237,262,1541,5.8816793893129775
train,authentic,12412,512,701,1.369140625
train,authentic,12427,133,615,4.62406015037594
train,authentic,12446,256,320,1.25
train,authentic,12459,1024,1280,1.25
train,authentic,12505,1912,2568,1.3430962343096233
train,authentic,1251,1418,1440,1.0155148095909732
train,authentic,12557,3888,2592,0.6666666666666666
train,authentic,12572,1912,2568,1.3430962343096233
train,authentic,12574,666,1000,1.5015015015015014
train,authentic,12589,256,320,1.25
train,authentic,12612,2592,3888,1.5
train,authentic,12615,512,914,1.78515625
train,authentic,12629,270,480,1.7777777777777777
train,authentic,1270,1200,1600,1.3333333333333333
train,authentic,12705,256,320,1.25
train,authentic,1272,256,256,1.0
train,authentic,12747,666,1000,1.5015015015015014
train,authentic,12793,666,1000,1.5015015015015014
train,authentic,12798,1912,2568,1.3430962343096233
train,authentic,12809,97,621,6.402061855670103
train,authentic,12823,360,360,1.0
train,authentic,12862,256,256,1.0
train,authentic,12879,360,360,1.0
train,authentic,12912,256,320,1.25
train,authentic,12919,1200,1600,1.3333333333333333
train,authentic,12924,2592,3888,1.5
train,authentic,13020,96,416,4.333333333333333
train,authentic,13072,1024,1024,1.0
train,authentic,13108,256,256,1.0
train,authentic,13115,256,256,1.0
train,authentic,13121,326,474,1.4539877300613497
train,authentic,13187,1200,1600,1.3333333333333333
train,authentic,13219,1200,1600,1.3333333333333333
train,authentic,13254,512,512,1.0
train,authentic,13315,512,516,1.0078125
train,authentic,13333,1200,1600,1.3333333333333333
train,authentic,13361,419,497,1.1861575178997614
train,authentic,13415,512,635,1.240234375
train,authentic,13444,666,1000,1.5015015015015014
train,authentic,13451,512,568,1.109375
train,authentic,13511,2592,3888,1.5
train,authentic,13516,666,1000,1.5015015015015014
train,authentic,1353,419,1841,4.393794749403341
train,authentic,13603,256,320,1.25
train,authentic,13611,256,256,1.0
train,authentic,13624,917,1301,1.4187568157033805
train,authentic,13635,247,655,2.651821862348178
train,authentic,13665,1912,2568,1.3430962343096233
train,authentic,13670,666,1000,1.5015015015015014
train,authentic,13677,291,266,0.9140893470790378
train,authentic,13725,1200,1600,1.3333333333333333
train,authentic,13742,1200,1600,1.3333333333333333
train,authentic,13744,512,512,1.0
train,authentic,13785,1024,1024,1.0
train,authentic,13813,666,1000,1.5015015015015014
train,authentic,13839,351,694,1.9772079772079771
train,authentic,13846,467,417,0.892933618843683
train,authentic,1385,520,696,1.3384615384615384
train,authentic,1386,666,1000,1.5015015015015014
train,authentic,13863,1024,1280,1.25
train,authentic,13893,184,1264,6.869565217391305
train,authentic,13898,512,700,1.3671875
train,authentic,13905,1200,1600,1.3333333333333333
train,authentic,13920,1200,1600,1.3333333333333333
train,authentic,13957,256,256,1.0
train,authentic,13971,512,512,1.0
train,authentic,13986,1956,1398,0.7147239263803681
train,authentic,13989,260,347,1.3346153846153845
train,authentic,14010,256,256,1.0
train,authentic,14048,666,1000,1.5015015015015014
train,authentic,14070,1024,1024,1.0
train,authentic,14087,256,256,1.0
train,authentic,14094,512,514,1.00390625
train,authentic,14114,666,1000,1.5015015015015014
train,authentic,14123,666,1000,1.5015015015015014
train,authentic,14170,263,306,1.1634980988593155
train,authentic,14184,520,696,1.3384615384615384
train,authentic,1419,1912,2568,1.3430962343096233
train,authentic,14203,256,320,1.25
train,authentic,14205,77,984,12.779220779220779
train,authentic,14227,528,512,0.9696969696969697
train,authentic,14324,256,320,1.25
train,authentic,14331,1200,1600,1.3333333333333333
train,authentic,14371,1200,1600,1.3333333333333333
train,authentic,14389,232,608,2.6206896551724137
train,authentic,14436,256,320,1.25
train,authentic,14462,424,375,0.8844339622641509
train,authentic,14478,1912,2568,1.3430962343096233
train,authentic,14498,256,256,1.0
train,authentic,14506,520,696,1.3384615384615384
train,authentic,14605,1912,2568,1.3430962343096233
train,authentic,14608,256,256,1.0
train,authentic,14618,256,256,1.0
train,authentic,14622,666,1000,1.5015015015015014
train,authentic,14664,512,640,1.25
train,authentic,1467,1200,1600,1.3333333333333333
train,authentic,14690,666,1000,1.5015015015015014
train,authentic,14692,1200,1600,1.3333333333333333
train,authentic,14700,512,512,1.0
train,authentic,14710,256,256,1.0
train,authentic,14716,1200,1600,1.3333333333333333
train,authentic,14720,360,360,1.0
train,authentic,14747,256,256,1.0
train,authentic,14770,96,517,5.385416666666667
train,authentic,14776,107,534,4.990654205607477
train,authentic,14820,419,1608,3.837708830548926
train,authentic,14822,256,320,1.25
train,authentic,14829,1200,1600,1.3333333333333333
train,authentic,14868,512,687,1.341796875
train,authentic,14891,617,1283,2.079416531604538
train,authentic,14898,666,1000,1.5015015015015014
train,authentic,14908,520,696,1.3384615384615384
train,authentic,14944,121,495,4.090909090909091
train,authentic,14954,256,256,1.0
train,authentic,14965,512,740,1.4453125
train,authentic,14988,256,256,1.0
train,authentic,14999,256,320,1.25
train,authentic,15010,520,696,1.3384615384615384
train,authentic,15056,256,256,1.0
train,authentic,15061,1024,1280,1.25
train,authentic,15120,512,776,1.515625
train,authentic,15171,360,360,1.0
train,authentic,15176,89,260,2.9213483146067416
train,authentic,15269,3888,2592,0.6666666666666666
train,authentic,15285,666,1000,1.5015015015015014
train,authentic,15295,666,1000,1.5015015015015014
train,authentic,15314,256,256,1.0
train,authentic,15321,256,256,1.0
train,authentic,1536,117,558,4.769230769230769
train,authentic,15369,1912,2568,1.3430962343096233
train,authentic,1538,666,1000,1.5015015015015014
train,authentic,15409,666,1266,1.9009009009009008
train,authentic,15426,525,512,0.9752380952380952
train,authentic,15453,666,1000,1.5015015015015014
train,authentic,15463,512,519,1.013671875
train,authentic,15566,621,626,1.0080515297906603
train,authentic,15573,256,256,1.0
train,authentic,15579,256,256,1.0
train,authentic,156,1200,1600,1.3333333333333333
train,authentic,15660,256,256,1.0
train,authentic,15670,512,781,1.525390625
train,authentic,15733,666,1000,1.5015015015015014
train,authentic,1574,666,1000,1.5015015015015014
train,authentic,1575,256,256,1.0
train,authentic,15767,445,1608,3.613483146067416
train,authentic,15784,520,696,1.3384615384615384
train,authentic,15813,166,261,1.572289156626506
train,authentic,15815,1200,1600,1.3333333333333333
train,authentic,15816,256,256,1.0
train,authentic,15860,360,360,1.0
train,authentic,1587,256,256,1.0
train,authentic,15879,512,634,1.23828125
train,authentic,15886,1254,1796,1.4322169059011165
train,authentic,15913,256,256,1.0
train,authentic,15940,496,623,1.2560483870967742
train,authentic,15987,358,941,2.6284916201117317
train,authentic,15994,2592,3888,1.5
train,authentic,16037,1024,1024,1.0
train,authentic,16061,2592,3888,1.5
train,authentic,1608,1492,1311,0.878686327077748
train,authentic,16097,1200,1600,1.3333333333333333
train,authentic,16108,666,1000,1.5015015015015014
train,authentic,16112,125,1126,9.008
train,authentic,16130,3888,2592,0.6666666666666666
train,authentic,16161,1912,2568,1.3430962343096233
train,authentic,16184,666,1000,1.5015015015015014
train,authentic,16191,91,593,6.516483516483516
train,authentic,16205,1912,2568,1.3430962343096233
train,authentic,16215,3888,2592,0.6666666666666666
train,authentic,16219,666,1000,1.5015015015015014
train,authentic,16221,500,500,1.0
train,authentic,1625,512,512,1.0
train,authentic,16293,666,1000,1.5015015015015014
train,authentic,16294,127,719,5.661417322834645
train,authentic,16336,105,1309,12.466666666666667
train,authentic,16357,1024,1024,1.0
train,authentic,16359,520,696,1.3384615384615384
train,authentic,1638,1200,1600,1.3333333333333333
train,authentic,1641,512,513,1.001953125
train,authentic,16410,256,256,1.0
train,authentic,16485,94,518,5.51063829787234
train,authentic,16526,512,559,1.091796875
train,authentic,16534,172,196,1.1395348837209303
train,authentic,16538,256,256,1.0
train,authentic,16550,1024,1024,1.0
train,authentic,16579,843,1042,1.236061684460261
train,authentic,16612,273,753,2.758241758241758
train,authentic,16614,1024,1280,1.25
train,authentic,16630,206,715,3.470873786407767
train,authentic,16647,666,1000,1.5015015015015014
train,authentic,16648,360,360,1.0
train,authentic,16649,256,256,1.0
train,authentic,16667,256,256,1.0
train,authentic,16683,1912,2568,1.3430962343096233
train,authentic,16703,360,360,1.0
train,authentic,16729,256,256,1.0
train,authentic,16751,1024,1024,1.0
train,authentic,16866,512,515,1.005859375
train,authentic,16897,520,696,1.3384615384615384
train,authentic,16939,666,1000,1.5015015015015014
train,authentic,16951,256,256,1.0
train,authentic,16960,666,1000,1.5015015015015014
train,authentic,16974,552,685,1.2409420289855073
train,authentic,17008,164,659,4.0182926829268295
train,authentic,17030,512,512,1.0
train,authentic,17052,563,734,1.3037300177619893
train,authentic,17071,274,462,1.686131386861314
train,authentic,17124,935,447,0.47807486631016044
train,authentic,17128,666,1000,1.5015015015015014
train,authentic,17134,424,684,1.6132075471698113
train,authentic,17218,360,360,1.0
train,authentic,17245,256,256,1.0
train,authentic,17249,512,727,1.419921875
train,authentic,17268,99,1041,10.515151515151516
train,authentic,17280,512,556,1.0859375
train,authentic,17298,1200,1600,1.3333333333333333
train,authentic,17324,666,1000,1.5015015015015014
train,authentic,17334,1200,1600,1.3333333333333333
train,authentic,17418,360,360,1.0
train,authentic,17493,205,1376,6.712195121951219
train,authentic,17528,666,1000,1.5015015015015014
train,authentic,17555,1200,1600,1.3333333333333333
train,authentic,17583,86,410,4.767441860465116
train,authentic,17625,512,545,1.064453125
train,authentic,17648,1200,1600,1.3333333333333333
train,authentic,17651,78,733,9.397435897435898
train,authentic,17660,512,545,1.064453125
train,authentic,17695,512,525,1.025390625
train,authentic,17756,666,1000,1.5015015015015014
train,authentic,17826,520,696,1.3384615384615384
train,authentic,1783,520,696,1.3384615384615384
train,authentic,17846,91,530,5.824175824175824
train,authentic,17878,1200,1600,1.3333333333333333
train,authentic,17904,512,664,1.296875
train,authentic,17923,581,233,0.4010327022375215
train,authentic,17980,534,512,0.9588014981273408
train,authentic,18017,666,1000,1.5015015015015014
train,authentic,18037,132,1006,7.621212121212121
train,authentic,1804,95,919,9.673684210526316
train,authentic,18054,610,610,1.0
train,authentic,1813,816,360,0.4411764705882353
train,authentic,18153,360,360,1.0
train,authentic,18362,666,1000,1.5015015015015014
train,authentic,18425,512,711,1.388671875
train,authentic,18440,666,1000,1.5015015015015014
train,authentic,18462,1912,2568,1.3430962343096233
train,authentic,18463,464,633,1.3642241379310345
train,authentic,18472,256,256,1.0
train,authentic,1856,143,528,3.6923076923076925
train,authentic,1859,360,360,1.0
train,authentic,18617,666,1000,1.5015015015015014
train,authentic,18679,512,683,1.333984375
train,authentic,18696,512,784,1.53125
train,authentic,187,877,802,0.9144811858608894
train,authentic,1873,666,1000,1.5015015015015014
train,authentic,18760,90,817,9.077777777777778
train,authentic,18781,256,320,1.25
train,authentic,18788,574,421,0.7334494773519163
train,authentic,1879,3888,2592,0.6666666666666666
train,authentic,18877,176,138,0.7840909090909091
train,authentic,18929,256,320,1.25
train,authentic,18940,666,1000,1.5015015015015014
train,authentic,18971,666,1000,1.5015015015015014
train,authentic,18995,666,1000,1.5015015015015014
train,authentic,19054,70,448,6.4
train,authentic,19074,666,1000,1.5015015015015014
train,authentic,19116,940,492,0.5234042553191489
train,authentic,19121,1200,1600,1.3333333333333333
train,authentic,19162,129,460,3.565891472868217
train,authentic,19193,512,661,1.291015625
train,authentic,19253,1912,2568,1.3430962343096233
train,authentic,19281,391,978,2.501278772378517
train,authentic,19294,256,320,1.25
train,authentic,19332,256,256,1.0
train,authentic,1940,88,502,5.704545454545454
train,authentic,19467,2592,3888,1.5
train,authentic,19512,76,745,9.802631578947368
train,authentic,19554,1200,1600,1.3333333333333333
train,authentic,19563,525,246,0.4685714285714286
train,authentic,19593,214,1368,6.392523364485982
train,authentic,19620,1200,1600,1.3333333333333333
train,authentic,19621,1024,1280,1.25
train,authentic,19622,360,360,1.0
train,authentic,19627,256,256,1.0
train,authentic,19633,666,1000,1.5015015015015014
train,authentic,19668,256,256,1.0
train,authentic,19684,3888,2592,0.6666666666666666
train,authentic,19709,520,696,1.3384615384615384
train,authentic,19728,127,305,2.4015748031496065
train,authentic,19734,3888,2592,0.6666666666666666
train,authentic,19775,256,256,1.0
train,authentic,19777,1912,2568,1.3430962343096233
train,authentic,19844,666,1000,1.5015015015015014
train,authentic,19847,1912,2568,1.3430962343096233
train,authentic,19895,256,256,1.0
train,authentic,19915,2592,3888,1.5
train,authentic,19933,631,211,0.33438985736925514
train,authentic,19953,666,1000,1.5015015015015014
train,authentic,19964,666,1000,1.5015015015015014
train,authentic,19986,420,590,1.4047619047619047
train,authentic,19993,1311,1449,1.105263157894737
train,authentic,20009,3888,2592,0.6666666666666666
train,authentic,20010,512,723,1.412109375
train,authentic,20097,512,514,1.00390625
train,authentic,20103,256,256,1.0
train,authentic,20144,256,256,1.0
train,authentic,20151,520,696,1.3384615384615384
train,authentic,20193,256,256,1.0
train,authentic,20270,360,360,1.0
train,authentic,20282,360,360,1.0
train,authentic,2032,3888,2592,0.6666666666666666
train,authentic,20342,2592,3888,1.5
train,authentic,20343,121,128,1.0578512396694215
train,authentic,20379,256,256,1.0
train,authentic,20391,520,696,1.3384615384615384
train,authentic,20401,666,1000,1.5015015015015014
train,authentic,20409,256,256,1.0
train,authentic,20490,520,696,1.3384615384615384
train,authentic,20498,256,256,1.0
train,authentic,2050,256,256,1.0
train,authentic,20507,340,494,1.4529411764705882
train,authentic,20518,161,110,0.6832298136645962
train,authentic,20541,1024,1280,1.25
train,authentic,20569,1912,2568,1.3430962343096233
train,authentic,20578,1200,1600,1.3333333333333333
train,authentic,20587,666,1000,1.5015015015015014
train,authentic,2064,194,887,4.572164948453608
train,authentic,20645,512,598,1.16796875
train,authentic,20662,1912,2568,1.3430962343096233
train,authentic,20736,256,256,1.0
train,authentic,20749,185,350,1.8918918918918919
train,authentic,20751,256,256,1.0
train,authentic,20752,256,256,1.0
train,authentic,20753,119,562,4.722689075630252
train,authentic,20755,1024,1024,1.0
train,authentic,20764,512,523,1.021484375
train,authentic,20768,110,724,6.581818181818182
train,authentic,20795,666,1000,1.5015015015015014
train,authentic,20800,273,1615,5.915750915750916
train,authentic,20816,174,183,1.0517241379310345
train,authentic,20828,308,1305,4.237012987012987
train,authentic,2083,666,1000,1.5015015015015014
train,authentic,20833,132,1325,10.037878787878787
train,authentic,20850,520,696,1.3384615384615384
train,authentic,2087,601,560,0.9317803660565723
train,authentic,209,1501,233,0.1552298467688208
train,authentic,20920,1200,1600,1.3333333333333333
train,authentic,20985,199,1346,6.763819095477387
train,authentic,210,666,1000,1.5015015015015014
train,authentic,21004,1200,1600,1.3333333333333333
train,authentic,21014,256,256,1.0
train,authentic,21095,256,320,1.25
train,authentic,21134,1200,1600,1.3333333333333333
train,authentic,21202,645,956,1.4821705426356588
train,authentic,21204,887,878,0.9898534385569335
train,authentic,2121,512,774,1.51171875
train,authentic,21213,512,536,1.046875
train,authentic,21239,319,403,1.2633228840125392
train,authentic,21253,666,1000,1.5015015015015014
train,authentic,21264,666,1000,1.5015015015015014
train,authentic,21266,666,1000,1.5015015015015014
train,authentic,21331,397,276,0.6952141057934509
train,authentic,21375,256,256,1.0
train,authentic,21525,520,696,1.3384615384615384
train,authentic,21540,256,256,1.0
train,authentic,21562,87,614,7.057471264367816
train,authentic,2164,520,696,1.3384615384615384
train,authentic,21640,256,256,1.0
train,authentic,21652,170,1159,6.817647058823529
train,authentic,21671,520,696,1.3384615384615384
train,authentic,21706,666,1000,1.5015015015015014
train,authentic,21728,101,610,6.03960396039604
train,authentic,21734,512,640,1.25
train,authentic,21740,339,794,2.342182890855457
train,authentic,21765,1200,1600,1.3333333333333333
train,authentic,21770,72,589,8.180555555555555
train,authentic,21773,666,1000,1.5015015015015014
train,authentic,21809,1912,2568,1.3430962343096233
train,authentic,21851,360,360,1.0
train,authentic,21892,666,1000,1.5015015015015014
train,authentic,21933,1912,2568,1.3430962343096233
train,authentic,21946,186,518,2.78494623655914
train,authentic,21968,256,320,1.25
train,authentic,22046,256,320,1.25
train,authentic,22052,666,1000,1.5015015015015014
train,authentic,22066,666,1000,1.5015015015015014
train,authentic,22078,1200,1600,1.3333333333333333
train,authentic,22141,1422,2162,1.520393811533052
train,authentic,22155,666,1000,1.5015015015015014
train,authentic,22158,1024,1280,1.25
train,authentic,22164,360,360,1.0
train,authentic,22173,360,360,1.0
train,authentic,22175,1310,951,0.7259541984732825
train,authentic,22182,512,518,1.01171875
train,authentic,22226,256,256,1.0
train,authentic,22274,1200,1600,1.3333333333333333
train,authentic,2228,182,177,0.9725274725274725
train,authentic,22293,512,579,1.130859375
train,authentic,22298,2592,3888,1.5
train,authentic,2230,479,283,0.5908141962421712
train,authentic,22323,92,569,6.184782608695652
train,authentic,22337,256,256,1.0
train,authentic,22346,1200,1600,1.3333333333333333
train,authentic,22372,498,246,0.4939759036144578
train,authentic,22416,512,513,1.001953125
train,authentic,22430,512,512,1.0
train,authentic,2249,512,512,1.0
train,authentic,22507,256,256,1.0
train,authentic,22524,512,533,1.041015625
train,authentic,22565,1912,2568,1.3430962343096233
train,authentic,22638,144,794,5.513888888888889
train,authentic,22666,512,640,1.25
train,authentic,22719,512,512,1.0
train,authentic,22732,100,609,6.09
train,authentic,22739,1200,1600,1.3333333333333333
