sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group
train,forged,36453,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36453.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36453.npy,256,256,1,256,1.0,256.0,False,65536,2,818,0.012481689453125,medium
train,forged,36460,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36460.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36460.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,89710,0.1346996996996997,large
train,forged,36511,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36511.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36511.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False,4910016,2,21750,0.0044297207992804915,small
train,forged,36553,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36553.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36553.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,47624,0.0715075075075075,large
train,forged,36580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36580.npy,512,512,1,512,1.0,512.0,False,262144,2,13915,0.053081512451171875,large
train,forged,36597,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36597.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36597.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,4528,0.01251105216622458,medium
train,forged,3662,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3662.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3662.npy,256,256,2,256,1.0,128.0,False,65536,2,141,0.0021514892578125,small
train,forged,36640,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36640.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36640.npy,611,521,1,611,0.8527004909983633,611.0,False,318331,2,16330,0.0512988053315574,large
train,forged,36648,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36648.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36648.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,35559,0.05339189189189189,large
train,forged,36705,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36705.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36705.npy,360,360,1,360,1.0,360.0,False,129600,2,10143,0.07826388888888888,large
train,forged,36707,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36707.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36707.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False,4910016,2,56708,0.011549453199337843,medium
train,forged,3671,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3671.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3671.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,134088,0.20133333333333334,large
train,forged,36715,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36715.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36715.npy,256,320,2,256,1.25,128.0,False,81920,2,643,0.00784912109375,small
train,forged,3672,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3672.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3672.npy,1024,1280,1,1024,1.25,1024.0,False,1310720,2,6270,0.00478363037109375,small
train,forged,36724,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36724.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36724.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,33079,0.049668168168168166,medium
train,forged,36746,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36746.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36746.npy,141,1009,1,141,7.156028368794326,141.0,False,142269,2,14274,0.10033106298631465,large
train,forged,3678,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3678.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3678.npy,536,512,1,536,0.9552238805970149,536.0,False,274432,2,52384,0.19088152985074627,large
train,forged,36794,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36794.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36794.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,3644,0.010068523430592396,medium
train,forged,36840,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36840.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36840.npy,360,360,2,360,1.0,180.0,False,129600,2,3242,0.02501543209876543,medium
train,forged,36945,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36945.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36945.npy,512,512,1,512,1.0,512.0,False,262144,2,706,0.00269317626953125,small
train,forged,36949,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36949.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36949.npy,360,360,2,360,1.0,180.0,False,129600,2,3773,0.029112654320987655,medium
train,forged,36968,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36968.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36968.npy,2592,3888,1,2592,1.5,2592.0,False,10077696,2,440635,0.04372378369024031,medium
train,forged,36986,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36986.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36986.npy,1105,1105,3,1105,1.0,368.3333333333333,False,1221025,2,6268,0.0051333920271902705,small
train,forged,3704,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3704.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3704.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,86768,0.13028228228228228,large
train,forged,37050,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37050.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37050.npy,520,696,3,520,1.3384615384615384,173.33333333333334,False,361920,2,5950,0.016440097259062775,medium
train,forged,37076,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37076.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37076.npy,256,256,2,256,1.0,128.0,False,65536,2,225,0.0034332275390625,small
train,forged,37084,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37084.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37084.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,67590,0.10148648648648649,large
train,forged,37135,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37135.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37135.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,6401,0.017686229000884172,medium
train,forged,3714,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3714.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3714.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,119301,0.17913063063063064,large
train,forged,37143,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37143.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37143.npy,131,546,1,131,4.1679389312977095,131.0,False,71526,2,6738,0.09420350641724687,large
train,forged,37149,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37149.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37149.npy,1024,1280,2,1024,1.25,512.0,False,1310720,2,5436,0.0041473388671875,small
train,forged,37164,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37164.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37164.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,8813,0.004590104166666667,small
train,forged,3719,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3719.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3719.npy,256,256,1,256,1.0,256.0,False,65536,2,977,0.0149078369140625,medium
train,forged,37195,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37195.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37195.npy,512,544,1,512,1.0625,512.0,False,278528,2,31470,0.11298684512867647,large
train,forged,37253,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37253.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37253.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,6055,0.0031536458333333334,small
train,forged,37280,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37280.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37280.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,6263,0.017304929266136162,medium
train,forged,37321,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37321.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37321.npy,1024,1024,1,1024,1.0,1024.0,False,1048576,2,11306,0.010782241821289062,medium
train,forged,37348,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37348.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37348.npy,706,859,1,706,1.2167138810198301,706.0,False,606454,2,5731,0.009450015994617894,small
train,forged,37361,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37361.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37361.npy,512,512,3,512,1.0,170.66666666666666,False,262144,2,1563,0.005962371826171875,small
train,forged,37364,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37364.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37364.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False,4910016,2,42786,0.008714024557150118,small
train,forged,37400,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37400.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37400.npy,520,696,2,520,1.3384615384615384,260.0,False,361920,2,1632,0.004509283819628647,small
train,forged,37401,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37401.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37401.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,6736,0.0035083333333333334,small
train,forged,37421,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37421.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37421.npy,512,731,3,512,1.427734375,170.66666666666666,False,374272,2,1003,0.0026798691860465116,small
train,forged,37423,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37423.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37423.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,61504,0.09234834834834835,large
train,forged,37424,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37424.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37424.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,87920,0.13201201201201201,large
train,forged,37448,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37448.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37448.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,48668,0.07307507507507507,large
train,forged,37451,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37451.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37451.npy,1200,1600,3,1200,1.3333333333333333,400.0,False,1920000,2,14176,0.007383333333333334,small
train,forged,37476,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37476.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37476.npy,1918,1109,1,1918,0.578206465067779,1918.0,False,2127062,2,6456,0.0030351724585367047,small
train,forged,37495,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37495.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37495.npy,512,615,1,512,1.201171875,512.0,False,314880,2,28309,0.08990409044715447,large
train,forged,37504,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37504.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37504.npy,256,256,2,256,1.0,128.0,False,65536,2,635,0.0096893310546875,small
train,forged,3751,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3751.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3751.npy,256,256,1,256,1.0,256.0,False,65536,2,706,0.010772705078125,medium
train,forged,37528,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37528.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37528.npy,256,320,2,256,1.25,128.0,False,81920,2,705,0.00860595703125,small
train,forged,37553,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37553.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37553.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,12164,0.006335416666666666,small
train,forged,37556,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37556.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37556.npy,256,256,1,256,1.0,256.0,False,65536,2,468,0.00714111328125,small
train,forged,37583,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37583.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37583.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,59479,0.08930780780780781,large
train,forged,37586,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37586.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37586.npy,1087,1022,2,1087,0.9402023919043239,543.5,False,1110914,2,20855,0.018772830300095238,medium
train,forged,37605,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37605.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37605.npy,256,256,2,256,1.0,128.0,False,65536,2,370,0.005645751953125,small
train,forged,37639,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37639.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37639.npy,3888,2592,2,3888,0.6666666666666666,1944.0,False,10077696,2,288890,0.028666274513539602,medium
train,forged,377,/content/drive/MyDrive/Scientific Image Data/train_images/forged/377.png,/content/drive/MyDrive/Scientific Image Data/train_masks/377.npy,696,767,1,696,1.1020114942528736,696.0,False,533832,2,26118,0.04892550465314931,medium
train,forged,37708,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37708.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37708.npy,589,512,2,589,0.8692699490662139,294.5,False,301568,2,4244,0.014073111205432937,medium
train,forged,37735,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37735.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37735.npy,2592,3888,1,2592,1.5,2592.0,False,10077696,2,225518,0.02237793241629833,medium
train,forged,37768,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37768.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37768.npy,512,772,1,512,1.5078125,512.0,False,395264,2,11148,0.028203934585492228,medium
train,forged,37783,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37783.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37783.npy,251,483,2,251,1.9243027888446216,125.5,False,121233,2,2095,0.017280773386784125,medium
train,forged,37802,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37802.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37802.npy,1024,1024,1,1024,1.0,1024.0,False,1048576,2,3602,0.0034351348876953125,small
train,forged,37816,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37816.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37816.npy,121,963,2,121,7.958677685950414,60.5,False,116523,2,3207,0.027522463376329135,medium
train,forged,37817,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37817.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37817.npy,447,373,2,447,0.8344519015659956,223.5,False,166731,2,2779,0.016667566319400712,medium
train,forged,37827,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37827.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37827.npy,419,1539,1,419,3.6730310262529833,419.0,False,644841,2,3738,0.005796777810343945,small
train,forged,37830,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37830.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37830.npy,256,256,1,256,1.0,256.0,False,65536,2,250,0.003814697265625,small
train,forged,3785,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3785.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3785.npy,501,98,1,501,0.19560878243512975,501.0,False,49098,2,1712,0.034869037435333414,medium
train,forged,37855,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37855.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37855.npy,515,512,1,515,0.9941747572815534,515.0,False,263680,2,25870,0.09811134708737865,large
train,forged,37856,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37856.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37856.npy,264,241,2,264,0.9128787878787878,132.0,False,63624,2,1668,0.026216522067144473,medium
train,forged,37857,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37857.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37857.npy,119,761,1,119,6.394957983193278,119.0,False,90559,2,15762,0.1740522753122274,large
train,forged,37880,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37880.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37880.npy,246,226,2,246,0.9186991869918699,123.0,False,55596,2,1821,0.03275415497517807,medium
train,forged,37894,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37894.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37894.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,8242,0.004292708333333333,small
train,forged,37902,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37902.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37902.npy,360,360,1,360,1.0,360.0,False,129600,2,5643,0.043541666666666666,medium
train,forged,37903,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37903.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37903.npy,256,320,1,256,1.25,256.0,False,81920,2,1387,0.01693115234375,medium
train,forged,37909,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37909.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37909.npy,512,640,1,512,1.25,512.0,False,327680,2,3386,0.010333251953125,medium
train,forged,37912,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37912.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37912.npy,118,843,1,118,7.1440677966101696,118.0,False,99474,2,3866,0.038864426885417296,medium
train,forged,37921,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37921.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37921.npy,638,686,3,638,1.0752351097178683,212.66666666666666,False,437668,2,1754,0.004007603937230961,small
train,forged,37934,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37934.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37934.npy,256,256,1,256,1.0,256.0,False,65536,2,377,0.0057525634765625,small
train,forged,37942,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37942.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37942.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,78801,0.11831981981981982,large
train,forged,3795,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3795.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3795.npy,256,320,1,256,1.25,256.0,False,81920,2,6187,0.07552490234375,large
train,forged,37966,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37966.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37966.npy,360,360,1,360,1.0,360.0,False,129600,2,4713,0.03636574074074074,medium
train,forged,37975,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37975.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37975.npy,81,726,1,81,8.962962962962964,81.0,False,58806,2,2646,0.04499540863177227,medium
train,forged,37980,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37980.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37980.npy,68,391,1,68,5.75,68.0,False,26588,2,8188,0.3079584775086505,large
train,forged,38034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38034.npy,475,469,1,475,0.9873684210526316,475.0,False,222775,2,631,0.0028324542700033668,small
train,forged,38038,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38038.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38038.npy,102,986,1,102,9.666666666666666,102.0,False,100572,2,14858,0.14773495605138606,large
train,forged,38055,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38055.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38055.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,8518,0.023535587975243147,medium
train,forged,3811,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3811.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3811.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,61827,0.09283333333333334,large
train,forged,38129,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38129.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38129.npy,520,696,2,520,1.3384615384615384,260.0,False,361920,2,1765,0.004876768346595933,small
train,forged,38136,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38136.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38136.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False,4910016,2,46153,0.00939976570341115,small
train,forged,38160,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38160.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38160.npy,264,1267,1,264,4.799242424242424,264.0,False,334488,2,62798,0.18774365597570017,large
train,forged,38205,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38205.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38205.npy,256,256,1,256,1.0,256.0,False,65536,2,940,0.01434326171875,medium
train,forged,38228,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38228.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38228.npy,1912,2568,2,1912,1.3430962343096233,956.0,False,4910016,2,77537,0.015791598235117766,medium
train,forged,3824,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3824.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3824.npy,134,1398,1,134,10.432835820895523,134.0,False,187332,2,20680,0.11039224478466039,large
train,forged,38256,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38256.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38256.npy,520,696,2,520,1.3384615384615384,260.0,False,361920,2,19978,0.0552000442086649,large
train,forged,3826,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3826.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3826.npy,512,648,1,512,1.265625,512.0,False,331776,2,37403,0.11273570119598765,large
train,forged,38283,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38283.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38283.npy,3888,2592,1,3888,0.6666666666666666,3888.0,False,10077696,2,407820,0.0404675830666057,medium
train,forged,38285,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38285.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38285.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,84277,0.12654204204204203,large
train,forged,38292,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38292.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38292.npy,256,256,2,256,1.0,128.0,False,65536,2,279,0.0042572021484375,small
train,forged,38294,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38294.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38294.npy,939,1049,1,939,1.1171458998935038,939.0,False,985011,2,69456,0.07051291812984829,large
train,forged,38339,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38339.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38339.npy,256,256,1,256,1.0,256.0,False,65536,2,322,0.004913330078125,small
train,forged,38396,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38396.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38396.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,93731,0.14073723723723724,large
train,forged,384,/content/drive/MyDrive/Scientific Image Data/train_images/forged/384.png,/content/drive/MyDrive/Scientific Image Data/train_masks/384.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,2154,0.001121875,small
train,forged,38409,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38409.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38409.npy,520,696,1,520,1.3384615384615384,520.0,False,361920,2,420,0.0011604774535809018,small
train,forged,38440,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38440.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38440.npy,256,320,1,256,1.25,256.0,False,81920,2,668,0.008154296875,small
train,forged,38456,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38456.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38456.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,10374,0.005403125,small
train,forged,38471,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38471.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38471.npy,256,256,3,256,1.0,85.33333333333333,False,65536,2,1363,0.0207977294921875,medium
train,forged,38481,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38481.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38481.npy,79,482,1,79,6.10126582278481,79.0,False,38078,2,1746,0.04585324859498923,medium
train,forged,38484,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38484.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38484.npy,1912,2568,1,1912,1.3430962343096233,1912.0,False,4910016,2,105376,0.02146143719287269,medium
train,forged,38486,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38486.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38486.npy,1200,1600,2,1200,1.3333333333333333,600.0,False,1920000,2,1616,0.0008416666666666667,tiny
train,forged,38495,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38495.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38495.npy,145,1544,1,145,10.648275862068965,145.0,False,223880,2,39398,0.1759782026085403,large
train,forged,38500,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38500.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38500.npy,256,256,3,256,1.0,85.33333333333333,False,65536,2,1419,0.0216522216796875,medium
train,forged,38521,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38521.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38521.npy,520,696,2,520,1.3384615384615384,260.0,False,361920,2,4748,0.01311892130857648,medium
train,forged,38534,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38534.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38534.npy,666,1000,2,666,1.5015015015015014,333.0,False,666000,2,46296,0.06951351351351351,large
train,forged,38548,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38548.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38548.npy,1024,1280,1,1024,1.25,1024.0,False,1310720,2,2258,0.00172271728515625,small
train,forged,38567,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38567.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38567.npy,666,1000,1,666,1.5015015015015014,666.0,False,666000,2,46089,0.0692027027027027,large
train,forged,38582,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38582.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38582.npy,256,256,1,256,1.0,256.0,False,65536,2,587,0.0089569091796875,small
train,forged,38613,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38613.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38613.npy,256,256,1,256,1.0,256.0,False,65536,2,175,0.0026702880859375,small
train,forged,38625,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38625.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38625.npy,256,256,3,256,1.0,85.33333333333333,False,65536,2,1172,0.01788330078125,medium
train,forged,38633,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38633.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38633.npy,1200,1600,1,1200,1.3333333333333333,1200.0,False,1920000,2,4367,0.002274479166666667,small
