sample_source,sample_type,sample_id,image_path,mask_path,pair_status
train,forged,38780,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38780.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38780.npy,matched
train,forged,3880,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3880.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3880.npy,matched
train,forged,38800,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38800.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38800.npy,matched
train,forged,38842,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38842.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38842.npy,matched
train,forged,38913,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38913.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38913.npy,matched
train,forged,38945,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38945.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38945.npy,matched
train,forged,3895,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3895.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3895.npy,matched
train,forged,38953,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38953.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38953.npy,matched
train,forged,38979,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38979.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38979.npy,matched
train,forged,38996,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38996.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38996.npy,matched
train,forged,39007,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39007.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39007.npy,matched
train,forged,39015,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39015.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39015.npy,matched
train,forged,39078,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39078.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39078.npy,matched
train,forged,39097,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39097.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39097.npy,matched
train,forged,39099,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39099.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39099.npy,matched
train,forged,39113,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39113.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39113.npy,matched
train,forged,39156,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39156.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39156.npy,matched
train,forged,39162,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39162.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39162.npy,matched
train,forged,39245,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39245.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39245.npy,matched
train,forged,39299,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39299.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39299.npy,matched
train,forged,3933,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3933.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3933.npy,matched
train,forged,39338,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39338.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39338.npy,matched
train,forged,3934,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3934.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3934.npy,matched
train,forged,39341,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39341.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39341.npy,matched
train,forged,39366,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39366.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39366.npy,matched
train,forged,39385,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39385.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39385.npy,matched
train,forged,39388,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39388.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39388.npy,matched
train,forged,39397,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39397.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39397.npy,matched
train,forged,39486,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39486.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39486.npy,matched
train,forged,39549,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39549.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39549.npy,matched
train,forged,39573,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39573.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39573.npy,matched
train,forged,39579,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39579.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39579.npy,matched
train,forged,3958,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3958.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3958.npy,matched
train,forged,39620,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39620.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39620.npy,matched
train,forged,39625,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39625.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39625.npy,matched
train,forged,39637,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39637.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39637.npy,matched
train,forged,39638,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39638.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39638.npy,matched
train,forged,39702,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39702.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39702.npy,matched
train,forged,39719,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39719.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39719.npy,matched
train,forged,39728,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39728.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39728.npy,matched
train,forged,39737,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39737.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39737.npy,matched
train,forged,39740,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39740.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39740.npy,matched
train,forged,39795,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39795.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39795.npy,matched
train,forged,39831,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39831.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39831.npy,matched
train,forged,39875,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39875.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39875.npy,matched
train,forged,39903,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39903.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39903.npy,matched
train,forged,3991,/content/drive/MyDrive/Scientific Image Data/train_images/forged/3991.png,/content/drive/MyDrive/Scientific Image Data/train_masks/3991.npy,matched
train,forged,39917,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39917.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39917.npy,matched
train,forged,39921,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39921.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39921.npy,matched
train,forged,39944,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39944.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39944.npy,matched
train,forged,40000,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40000.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40000.npy,matched
train,forged,40009,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40009.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40009.npy,matched
train,forged,40017,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40017.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40017.npy,matched
train,forged,40022,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40022.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40022.npy,matched
train,forged,40033,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40033.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40033.npy,matched
train,forged,40072,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40072.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40072.npy,matched
train,forged,4011,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4011.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4011.npy,matched
train,forged,40191,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40191.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40191.npy,matched
train,forged,40215,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40215.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40215.npy,matched
train,forged,4022,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4022.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4022.npy,matched
train,forged,40250,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40250.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40250.npy,matched
train,forged,40276,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40276.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40276.npy,matched
train,forged,40279,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40279.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40279.npy,matched
train,forged,4028,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4028.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4028.npy,matched
train,forged,40298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40298.npy,matched
train,forged,403,/content/drive/MyDrive/Scientific Image Data/train_images/forged/403.png,/content/drive/MyDrive/Scientific Image Data/train_masks/403.npy,matched
train,forged,40303,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40303.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40303.npy,matched
train,forged,40315,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40315.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40315.npy,matched
train,forged,40325,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40325.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40325.npy,matched
train,forged,40349,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40349.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40349.npy,matched
train,forged,40351,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40351.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40351.npy,matched
train,forged,40354,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40354.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40354.npy,matched
train,forged,40364,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40364.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40364.npy,matched
train,forged,40372,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40372.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40372.npy,matched
train,forged,40373,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40373.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40373.npy,matched
train,forged,40398,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40398.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40398.npy,matched
train,forged,40411,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40411.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40411.npy,matched
train,forged,4042,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4042.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4042.npy,matched
train,forged,40442,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40442.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40442.npy,matched
train,forged,4045,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4045.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4045.npy,matched
train,forged,40450,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40450.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40450.npy,matched
train,forged,40478,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40478.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40478.npy,matched
train,forged,40491,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40491.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40491.npy,matched
train,forged,40494,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40494.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40494.npy,matched
train,forged,40519,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40519.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40519.npy,matched
train,forged,40532,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40532.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40532.npy,matched
train,forged,40559,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40559.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40559.npy,matched
train,forged,4057,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4057.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4057.npy,matched
train,forged,40580,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40580.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40580.npy,matched
train,forged,40582,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40582.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40582.npy,matched
train,forged,40656,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40656.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40656.npy,matched
train,forged,40678,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40678.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40678.npy,matched
train,forged,40684,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40684.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40684.npy,matched
train,forged,40718,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40718.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40718.npy,matched
train,forged,40728,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40728.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40728.npy,matched
train,forged,40732,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40732.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40732.npy,matched
train,forged,40782,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40782.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40782.npy,matched
train,forged,40803,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40803.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40803.npy,matched
train,forged,40823,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40823.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40823.npy,matched
train,forged,40828,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40828.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40828.npy,matched
train,forged,40834,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40834.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40834.npy,matched
train,forged,40835,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40835.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40835.npy,matched
train,forged,40859,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40859.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40859.npy,matched
train,forged,4087,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4087.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4087.npy,matched
train,forged,40919,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40919.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40919.npy,matched
train,forged,40934,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40934.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40934.npy,matched
train,forged,40938,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40938.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40938.npy,matched
train,forged,40949,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40949.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40949.npy,matched
train,forged,40960,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40960.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40960.npy,matched
train,forged,40974,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40974.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40974.npy,matched
train,forged,40994,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40994.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40994.npy,matched
train,forged,41001,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41001.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41001.npy,matched
train,forged,41011,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41011.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41011.npy,matched
train,forged,41017,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41017.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41017.npy,matched
train,forged,41024,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41024.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41024.npy,matched
train,forged,41037,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41037.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41037.npy,matched
train,forged,41043,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41043.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41043.npy,matched
train,forged,41073,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41073.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41073.npy,matched
train,forged,41079,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41079.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41079.npy,matched
train,forged,41080,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41080.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41080.npy,matched
train,forged,41081,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41081.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41081.npy,matched
train,forged,41090,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41090.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41090.npy,matched
train,forged,41125,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41125.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41125.npy,matched
train,forged,41142,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41142.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41142.npy,matched
train,forged,41171,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41171.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41171.npy,matched
train,forged,41172,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41172.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41172.npy,matched
train,forged,41201,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41201.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41201.npy,matched
train,forged,41227,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41227.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41227.npy,matched
train,forged,41229,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41229.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41229.npy,matched
train,forged,41255,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41255.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41255.npy,matched
train,forged,41284,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41284.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41284.npy,matched
train,forged,4129,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4129.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4129.npy,matched
train,forged,41295,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41295.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41295.npy,matched
train,forged,41322,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41322.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41322.npy,matched
train,forged,414,/content/drive/MyDrive/Scientific Image Data/train_images/forged/414.png,/content/drive/MyDrive/Scientific Image Data/train_masks/414.npy,matched
train,forged,41406,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41406.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41406.npy,matched
train,forged,41462,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41462.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41462.npy,matched
train,forged,41484,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41484.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41484.npy,matched
train,forged,41499,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41499.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41499.npy,matched
train,forged,41517,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41517.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41517.npy,matched
train,forged,41553,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41553.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41553.npy,matched
train,forged,41565,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41565.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41565.npy,matched
train,forged,41583,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41583.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41583.npy,matched
train,forged,41585,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41585.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41585.npy,matched
train,forged,41600,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41600.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41600.npy,matched
train,forged,41618,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41618.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41618.npy,matched
train,forged,41625,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41625.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41625.npy,matched
train,forged,41629,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41629.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41629.npy,matched
train,forged,41696,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41696.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41696.npy,matched
train,forged,41697,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41697.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41697.npy,matched
train,forged,41702,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41702.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41702.npy,matched
train,forged,41719,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41719.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41719.npy,matched
train,forged,41726,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41726.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41726.npy,matched
train,forged,41816,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41816.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41816.npy,matched
train,forged,41822,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41822.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41822.npy,matched
train,forged,41830,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41830.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41830.npy,matched
train,forged,41852,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41852.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41852.npy,matched
train,forged,41879,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41879.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41879.npy,matched
train,forged,41886,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41886.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41886.npy,matched
train,forged,41895,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41895.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41895.npy,matched
train,forged,41926,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41926.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41926.npy,matched
train,forged,41930,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41930.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41930.npy,matched
train,forged,420,/content/drive/MyDrive/Scientific Image Data/train_images/forged/420.png,/content/drive/MyDrive/Scientific Image Data/train_masks/420.npy,matched
train,forged,42034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42034.npy,matched
train,forged,42035,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42035.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42035.npy,matched
train,forged,42039,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42039.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42039.npy,matched
train,forged,42083,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42083.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42083.npy,matched
train,forged,42097,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42097.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42097.npy,matched
train,forged,42118,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42118.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42118.npy,matched
train,forged,42121,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42121.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42121.npy,matched
train,forged,42187,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42187.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42187.npy,matched
train,forged,422,/content/drive/MyDrive/Scientific Image Data/train_images/forged/422.png,/content/drive/MyDrive/Scientific Image Data/train_masks/422.npy,matched
train,forged,42203,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42203.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42203.npy,matched
train,forged,4221,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4221.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4221.npy,matched
train,forged,4222,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4222.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4222.npy,matched
train,forged,42246,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42246.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42246.npy,matched
train,forged,42266,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42266.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42266.npy,matched
train,forged,42268,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42268.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42268.npy,matched
train,forged,42287,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42287.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42287.npy,matched
train,forged,42289,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42289.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42289.npy,matched
train,forged,42305,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42305.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42305.npy,matched
train,forged,42308,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42308.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42308.npy,matched
train,forged,42333,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42333.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42333.npy,matched
