sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio,mask_aspect_ratio,shapes_match,total_pixels,num_unique_values,positive_pixels,positive_ratio,mask_size_group,label,pair_status,stratify_key,split
train,forged,49928,/content/drive/MyDrive/Scientific Image Data/train_images/forged/49928.png,/content/drive/MyDrive/Scientific Image Data/train_masks/49928.npy,185.0,708.0,1.0,185.0,3.827027027027027,185.0,False,130980.0,2.0,21734.0,0.16593373034051,large,1,,forged_large,train
train,forged,23463,/content/drive/MyDrive/Scientific Image Data/train_images/forged/23463.png,/content/drive/MyDrive/Scientific Image Data/train_masks/23463.npy,2592.0,3888.0,1.0,2592.0,1.5,2592.0,False,10077696.0,2.0,334867.0,0.03322852763171265,medium,1,,forged_medium,train
train,authentic,11223,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/11223.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,62032,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62032.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62032.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,50968.0,0.07652852852852852,large,1,,forged_large,train
train,forged,42034,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42034.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42034.npy,324.0,1878.0,1.0,324.0,5.796296296296297,324.0,False,608472.0,2.0,41730.0,0.06858162742081805,large,1,,forged_large,train
train,forged,40478,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40478.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40478.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,989.0,0.0150909423828125,medium,1,,forged_medium,train
train,forged,44778,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44778.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44778.npy,76.0,393.0,1.0,76.0,5.171052631578948,76.0,False,29868.0,2.0,2800.0,0.09374581491897684,large,1,,forged_large,train
train,authentic,40033,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40033.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,48351,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/48351.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,62828,/content/drive/MyDrive/Scientific Image Data/train_images/forged/62828.png,/content/drive/MyDrive/Scientific Image Data/train_masks/62828.npy,170.0,1581.0,1.0,170.0,9.3,170.0,False,268770.0,2.0,20622.0,0.07672731331621833,large,1,,forged_large,train
train,authentic,62748,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62748.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,31540,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31540.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31540.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,39986.0,0.06003903903903904,large,1,,forged_large,train
train,authentic,33985,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/33985.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,64749,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64749.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64749.npy,1200.0,1600.0,2.0,1200.0,1.3333333333333333,600.0,False,1920000.0,2.0,6905.0,0.0035963541666666665,small,1,,forged_small,train
train,forged,39015,/content/drive/MyDrive/Scientific Image Data/train_images/forged/39015.png,/content/drive/MyDrive/Scientific Image Data/train_masks/39015.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,249.0,0.0037994384765625,small,1,,forged_small,train
train,authentic,15879,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/15879.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38339,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38339.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,30715,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30715.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30715.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,35439.0,0.007217695420951785,small,1,,forged_small,train
train,authentic,50419,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/50419.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,1859,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1859.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,41484,/content/drive/MyDrive/Scientific Image Data/train_images/forged/41484.png,/content/drive/MyDrive/Scientific Image Data/train_masks/41484.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,2460.0,0.03753662109375,medium,1,,forged_medium,train
train,authentic,2657,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/2657.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,17268,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/17268.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,25749,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25749.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25749.npy,360.0,360.0,2.0,360.0,1.0,180.0,False,129600.0,2.0,4894.0,0.03776234567901235,medium,1,,forged_medium,train
train,forged,330,/content/drive/MyDrive/Scientific Image Data/train_images/forged/330.png,/content/drive/MyDrive/Scientific Image Data/train_masks/330.npy,314.0,418.0,1.0,314.0,1.3312101910828025,314.0,False,131252.0,2.0,1081.0,0.008236064974248012,small,1,,forged_small,train
train,forged,29465,/content/drive/MyDrive/Scientific Image Data/train_images/forged/29465.png,/content/drive/MyDrive/Scientific Image Data/train_masks/29465.npy,132.0,1006.0,1.0,132.0,7.621212121212121,132.0,False,132792.0,2.0,11520.0,0.0867522139887945,large,1,,forged_large,train
train,authentic,52644,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/52644.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,4022,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4022.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4022.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,786.0,0.0095947265625,small,1,,forged_small,train
train,authentic,57324,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/57324.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,13108,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13108.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13108.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,525.0,0.0080108642578125,small,1,,forged_small,train
train,authentic,42834,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/42834.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,34842,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/34842.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,16221,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/16221.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,26499,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/26499.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,25022,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25022.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25022.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,628.0,0.0023956298828125,small,1,,forged_small,train
train,forged,55766,/content/drive/MyDrive/Scientific Image Data/train_images/forged/55766.png,/content/drive/MyDrive/Scientific Image Data/train_masks/55766.npy,360.0,360.0,1.0,360.0,1.0,360.0,False,129600.0,2.0,4102.0,0.03165123456790123,medium,1,,forged_medium,train
train,forged,2404,/content/drive/MyDrive/Scientific Image Data/train_images/forged/2404.png,/content/drive/MyDrive/Scientific Image Data/train_masks/2404.npy,97.0,620.0,1.0,97.0,6.391752577319588,97.0,False,60140.0,2.0,7040.0,0.11706019288327237,large,1,,forged_large,train
train,forged,24268,/content/drive/MyDrive/Scientific Image Data/train_images/forged/24268.png,/content/drive/MyDrive/Scientific Image Data/train_masks/24268.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,671.0,0.0102386474609375,medium,1,,forged_medium,train
train,authentic,63357,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/63357.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,60378,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60378.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,60340,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/60340.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,31803,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/31803.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,20753,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/20753.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,20662,/content/drive/MyDrive/Scientific Image Data/train_images/forged/20662.png,/content/drive/MyDrive/Scientific Image Data/train_masks/20662.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,70450.0,0.014348222083186694,medium,1,,forged_medium,train
train,authentic,24027,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/24027.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,30389,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/30389.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,56402,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/56402.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,41284,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/41284.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,37605,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37605.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,13742,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13742.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13742.npy,1200.0,1600.0,1.0,1200.0,1.3333333333333333,1200.0,False,1920000.0,2.0,6976.0,0.0036333333333333335,small,1,,forged_small,train
train,authentic,11747,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/11747.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,30624,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30624.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30624.npy,526.0,669.0,3.0,526.0,1.2718631178707225,175.33333333333334,False,351894.0,2.0,5330.0,0.015146606648593042,medium,1,,forged_medium,train
train,authentic,13451,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/13451.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,38953,/content/drive/MyDrive/Scientific Image Data/train_images/forged/38953.png,/content/drive/MyDrive/Scientific Image Data/train_masks/38953.npy,511.0,506.0,1.0,511.0,0.9902152641878669,511.0,False,258566.0,2.0,1665.0,0.00643936171035635,small,1,,forged_small,train
train,forged,50924,/content/drive/MyDrive/Scientific Image Data/train_images/forged/50924.png,/content/drive/MyDrive/Scientific Image Data/train_masks/50924.npy,296.0,931.0,1.0,296.0,3.14527027027027,296.0,False,275576.0,2.0,7740.0,0.028086625830986735,medium,1,,forged_medium,train
train,authentic,5863,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/5863.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,26252,/content/drive/MyDrive/Scientific Image Data/train_images/forged/26252.png,/content/drive/MyDrive/Scientific Image Data/train_masks/26252.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,73407.0,0.11022072072072073,large,1,,forged_large,train
train,authentic,18425,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/18425.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,43300,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43300.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,46083,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/46083.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,31864,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31864.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31864.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,54076.0,0.08119519519519519,large,1,,forged_large,train
train,forged,13123,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13123.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13123.npy,514.0,512.0,1.0,514.0,0.9961089494163424,514.0,False,263168.0,2.0,672.0,0.002553501945525292,small,1,,forged_small,train
train,authentic,65214,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/65214.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,4592,/content/drive/MyDrive/Scientific Image Data/train_images/forged/4592.png,/content/drive/MyDrive/Scientific Image Data/train_masks/4592.npy,512.0,612.0,1.0,512.0,1.1953125,512.0,False,313344.0,2.0,29379.0,0.09375957414215687,large,1,,forged_large,train
train,forged,58419,/content/drive/MyDrive/Scientific Image Data/train_images/forged/58419.png,/content/drive/MyDrive/Scientific Image Data/train_masks/58419.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,64348.0,0.09661861861861862,large,1,,forged_large,train
train,forged,22298,/content/drive/MyDrive/Scientific Image Data/train_images/forged/22298.png,/content/drive/MyDrive/Scientific Image Data/train_masks/22298.npy,2592.0,3888.0,2.0,2592.0,1.5,1296.0,False,10077696.0,2.0,696316.0,0.06909476134227506,large,1,,forged_large,train
train,forged,16061,/content/drive/MyDrive/Scientific Image Data/train_images/forged/16061.png,/content/drive/MyDrive/Scientific Image Data/train_masks/16061.npy,2592.0,3888.0,1.0,2592.0,1.5,2592.0,False,10077696.0,2.0,225430.0,0.022369200261647106,medium,1,,forged_medium,train
train,forged,40351,/content/drive/MyDrive/Scientific Image Data/train_images/forged/40351.png,/content/drive/MyDrive/Scientific Image Data/train_masks/40351.npy,206.0,715.0,1.0,206.0,3.470873786407767,206.0,False,147290.0,2.0,13442.0,0.0912621359223301,large,1,,forged_large,train
train,forged,10878,/content/drive/MyDrive/Scientific Image Data/train_images/forged/10878.png,/content/drive/MyDrive/Scientific Image Data/train_masks/10878.npy,507.0,180.0,1.0,507.0,0.35502958579881655,507.0,False,91260.0,2.0,2970.0,0.03254437869822485,medium,1,,forged_medium,train
train,forged,63357,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63357.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63357.npy,922.0,771.0,2.0,922.0,0.8362255965292842,461.0,False,710862.0,2.0,1567.0,0.002204365966952798,small,1,,forged_small,train
train,authentic,53132,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/53132.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,33392,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/33392.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,48207,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48207.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48207.npy,157.0,1523.0,1.0,157.0,9.700636942675159,157.0,False,239111.0,2.0,37458.0,0.15665527725616973,large,1,,forged_large,train
train,authentic,8481,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/8481.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,11646,/content/drive/MyDrive/Scientific Image Data/train_images/forged/11646.png,/content/drive/MyDrive/Scientific Image Data/train_masks/11646.npy,512.0,683.0,2.0,512.0,1.333984375,256.0,False,349696.0,2.0,11594.0,0.03315451134699854,medium,1,,forged_medium,train
supplemental,forged,33036,/content/drive/MyDrive/Scientific Image Data/supplemental_images/33036.png,/content/drive/MyDrive/Scientific Image Data/supplemental_masks/33036.npy,643.0,1272.0,3.0,643.0,1.9782270606531882,214.33333333333334,False,817896.0,2.0,65653.0,0.08027059675068712,large,1,,forged_large,train
train,authentic,19953,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/19953.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,10703,/content/drive/MyDrive/Scientific Image Data/train_images/forged/10703.png,/content/drive/MyDrive/Scientific Image Data/train_masks/10703.npy,512.0,620.0,1.0,512.0,1.2109375,512.0,False,317440.0,2.0,2222.0,0.006999747983870968,small,1,,forged_small,train
train,authentic,1174,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/1174.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,12124,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/12124.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,17218,/content/drive/MyDrive/Scientific Image Data/train_images/forged/17218.png,/content/drive/MyDrive/Scientific Image Data/train_masks/17218.npy,360.0,360.0,1.0,360.0,1.0,360.0,False,129600.0,2.0,4535.0,0.034992283950617285,medium,1,,forged_medium,train
train,forged,61030,/content/drive/MyDrive/Scientific Image Data/train_images/forged/61030.png,/content/drive/MyDrive/Scientific Image Data/train_masks/61030.npy,211.0,344.0,2.0,211.0,1.6303317535545023,105.5,False,72584.0,2.0,1508.0,0.020775928579301224,medium,1,,forged_medium,train
train,forged,13603,/content/drive/MyDrive/Scientific Image Data/train_images/forged/13603.png,/content/drive/MyDrive/Scientific Image Data/train_masks/13603.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,473.0,0.00577392578125,small,1,,forged_small,train
train,forged,53149,/content/drive/MyDrive/Scientific Image Data/train_images/forged/53149.png,/content/drive/MyDrive/Scientific Image Data/train_masks/53149.npy,112.0,326.0,1.0,112.0,2.9107142857142856,112.0,False,36512.0,2.0,1402.0,0.03839833479404032,medium,1,,forged_medium,train
train,authentic,8715,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/8715.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,31188,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31188.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31188.npy,504.0,655.0,2.0,504.0,1.2996031746031746,252.0,False,330120.0,2.0,6034.0,0.018278201865988126,medium,1,,forged_medium,train
train,authentic,49009,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/49009.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,43120,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/43120.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,45496,/content/drive/MyDrive/Scientific Image Data/train_images/forged/45496.png,/content/drive/MyDrive/Scientific Image Data/train_masks/45496.npy,531.0,258.0,1.0,531.0,0.4858757062146893,531.0,False,136998.0,2.0,10513.0,0.07673834654520503,large,1,,forged_large,train
train,forged,36106,/content/drive/MyDrive/Scientific Image Data/train_images/forged/36106.png,/content/drive/MyDrive/Scientific Image Data/train_masks/36106.npy,133.0,609.0,1.0,133.0,4.578947368421052,133.0,False,80997.0,2.0,10626.0,0.1311900440757065,large,1,,forged_large,train
train,forged,25908,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25908.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25908.npy,711.0,560.0,1.0,711.0,0.7876230661040787,711.0,False,398160.0,2.0,13330.0,0.03347900341571228,medium,1,,forged_medium,train
train,forged,54689,/content/drive/MyDrive/Scientific Image Data/train_images/forged/54689.png,/content/drive/MyDrive/Scientific Image Data/train_masks/54689.npy,256.0,320.0,1.0,256.0,1.25,256.0,False,81920.0,2.0,2354.0,0.0287353515625,medium,1,,forged_medium,train
train,authentic,12747,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/12747.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,44749,/content/drive/MyDrive/Scientific Image Data/train_images/forged/44749.png,/content/drive/MyDrive/Scientific Image Data/train_masks/44749.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,41740.0,0.008500990628136446,small,1,,forged_small,train
train,forged,6845,/content/drive/MyDrive/Scientific Image Data/train_images/forged/6845.png,/content/drive/MyDrive/Scientific Image Data/train_masks/6845.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,282.0,0.004302978515625,small,1,,forged_small,train
train,forged,12572,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12572.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12572.npy,1912.0,2568.0,2.0,1912.0,1.3430962343096233,956.0,False,4910016.0,2.0,30322.0,0.006175539957507267,small,1,,forged_small,train
train,forged,48779,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48779.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48779.npy,512.0,512.0,1.0,512.0,1.0,512.0,False,262144.0,2.0,461.0,0.001758575439453125,small,1,,forged_small,train
train,forged,31222,/content/drive/MyDrive/Scientific Image Data/train_images/forged/31222.png,/content/drive/MyDrive/Scientific Image Data/train_masks/31222.npy,360.0,360.0,1.0,360.0,1.0,360.0,False,129600.0,2.0,5222.0,0.04029320987654321,medium,1,,forged_medium,train
train,authentic,55226,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55226.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,13785,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/13785.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,12025,/content/drive/MyDrive/Scientific Image Data/train_images/forged/12025.png,/content/drive/MyDrive/Scientific Image Data/train_masks/12025.npy,1024.0,1024.0,1.0,1024.0,1.0,1024.0,False,1048576.0,2.0,84672.0,0.08074951171875,large,1,,forged_large,train
train,forged,14478,/content/drive/MyDrive/Scientific Image Data/train_images/forged/14478.png,/content/drive/MyDrive/Scientific Image Data/train_masks/14478.npy,1912.0,2568.0,1.0,1912.0,1.3430962343096233,1912.0,False,4910016.0,2.0,47923.0,0.009760253327076734,small,1,,forged_small,train
train,authentic,33878,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/33878.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,46547,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/46547.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,5573,/content/drive/MyDrive/Scientific Image Data/train_images/forged/5573.png,/content/drive/MyDrive/Scientific Image Data/train_masks/5573.npy,256.0,320.0,2.0,256.0,1.25,128.0,False,81920.0,2.0,842.0,0.0102783203125,medium,1,,forged_medium,train
train,authentic,47068,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/47068.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,64194,/content/drive/MyDrive/Scientific Image Data/train_images/forged/64194.png,/content/drive/MyDrive/Scientific Image Data/train_masks/64194.npy,256.0,256.0,2.0,256.0,1.0,128.0,False,65536.0,2.0,680.0,0.0103759765625,medium,1,,forged_medium,train
train,forged,25388,/content/drive/MyDrive/Scientific Image Data/train_images/forged/25388.png,/content/drive/MyDrive/Scientific Image Data/train_masks/25388.npy,514.0,512.0,1.0,514.0,0.9961089494163424,514.0,False,263168.0,2.0,31703.0,0.12046677407587549,large,1,,forged_large,train
train,forged,30297,/content/drive/MyDrive/Scientific Image Data/train_images/forged/30297.png,/content/drive/MyDrive/Scientific Image Data/train_masks/30297.npy,520.0,696.0,1.0,520.0,1.3384615384615384,520.0,False,361920.0,2.0,4236.0,0.011704244031830239,medium,1,,forged_medium,train
train,authentic,12244,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/12244.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,37855,/content/drive/MyDrive/Scientific Image Data/train_images/forged/37855.png,/content/drive/MyDrive/Scientific Image Data/train_masks/37855.npy,515.0,512.0,1.0,515.0,0.9941747572815534,515.0,False,263680.0,2.0,25870.0,0.09811134708737865,large,1,,forged_large,train
train,authentic,62151,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/62151.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,48718,/content/drive/MyDrive/Scientific Image Data/train_images/forged/48718.png,/content/drive/MyDrive/Scientific Image Data/train_masks/48718.npy,397.0,482.0,2.0,397.0,1.2141057934508817,198.5,False,191354.0,2.0,764.0,0.003992600102427961,small,1,,forged_small,train
train,authentic,10602,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/10602.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
supplemental,forged,18821,/content/drive/MyDrive/Scientific Image Data/supplemental_images/18821.png,/content/drive/MyDrive/Scientific Image Data/supplemental_masks/18821.npy,585.0,1224.0,1.0,585.0,2.0923076923076924,585.0,False,716040.0,2.0,111136.0,0.15520920618959835,large,1,,forged_large,train
train,forged,63100,/content/drive/MyDrive/Scientific Image Data/train_images/forged/63100.png,/content/drive/MyDrive/Scientific Image Data/train_masks/63100.npy,666.0,1000.0,1.0,666.0,1.5015015015015014,666.0,False,666000.0,2.0,65535.0,0.0984009009009009,large,1,,forged_large,train
train,authentic,39015,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39015.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,19621,/content/drive/MyDrive/Scientific Image Data/train_images/forged/19621.png,/content/drive/MyDrive/Scientific Image Data/train_masks/19621.npy,1024.0,1280.0,2.0,1024.0,1.25,512.0,False,1310720.0,2.0,1129.0,0.000861358642578125,tiny,1,,forged_tiny,train
supplemental,forged,37723,/content/drive/MyDrive/Scientific Image Data/supplemental_images/37723.png,/content/drive/MyDrive/Scientific Image Data/supplemental_masks/37723.npy,522.0,886.0,1.0,522.0,1.6973180076628354,522.0,False,462492.0,2.0,21534.0,0.046560805376092994,medium,1,,forged_medium,train
train,authentic,3704,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3704.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,55766,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/55766.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,33235,/content/drive/MyDrive/Scientific Image Data/train_images/forged/33235.png,/content/drive/MyDrive/Scientific Image Data/train_masks/33235.npy,1024.0,1024.0,2.0,1024.0,1.0,512.0,False,1048576.0,2.0,7898.0,0.0075321197509765625,small,1,,forged_small,train
train,authentic,6845,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/6845.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,38495,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38495.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,authentic,47830,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/47830.png,,,,,,,,,,,,,none,0,no_mask_expected,authentic,train
train,forged,49777,/content/drive/MyDrive/Scientific Image Data/train_images/forged/49777.png,/content/drive/MyDrive/Scientific Image Data/train_masks/49777.npy,256.0,256.0,1.0,256.0,1.0,256.0,False,65536.0,2.0,1971.0,0.0300750732421875,medium,1,,forged_medium,train
train,forged,42776,/content/drive/MyDrive/Scientific Image Data/train_images/forged/42776.png,/content/drive/MyDrive/Scientific Image Data/train_masks/42776.npy,375.0,364.0,2.0,375.0,0.9706666666666667,187.5,False,136500.0,2.0,665.0,0.004871794871794872,small,1,,forged_small,train
