sample_source,sample_type,sample_id,image_path,mask_path,image_height,image_width,mask_height,mask_width,image_aspect_ratio
train,authentic,35723,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35723.png,,924,171,,,0.18506493506493507
train,authentic,3574,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3574.png,,256,320,,,1.25
train,authentic,35744,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35744.png,,666,1000,,,1.5015015015015014
train,authentic,35763,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35763.png,,666,1000,,,1.5015015015015014
train,authentic,35781,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35781.png,,666,1000,,,1.5015015015015014
train,authentic,35814,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35814.png,,666,1000,,,1.5015015015015014
train,authentic,35850,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35850.png,,297,204,,,0.6868686868686869
train,authentic,35861,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35861.png,,528,512,,,0.9696969696969697
train,authentic,35871,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35871.png,,256,256,,,1.0
train,authentic,35885,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35885.png,,256,320,,,1.25
train,authentic,35933,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35933.png,,3888,2592,,,0.6666666666666666
train,authentic,35950,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/35950.png,,666,1000,,,1.5015015015015014
train,authentic,3598,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3598.png,,243,1138,,,4.683127572016461
train,authentic,360,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/360.png,,256,320,,,1.25
train,authentic,36010,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36010.png,,256,320,,,1.25
train,authentic,36035,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36035.png,,256,256,,,1.0
train,authentic,3606,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3606.png,,666,1000,,,1.5015015015015014
train,authentic,36106,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36106.png,,133,609,,,4.578947368421052
train,authentic,36175,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36175.png,,1200,1600,,,1.3333333333333333
train,authentic,36181,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36181.png,,256,256,,,1.0
train,authentic,36190,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36190.png,,512,512,,,1.0
train,authentic,36245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36245.png,,666,1000,,,1.5015015015015014
train,authentic,36292,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36292.png,,360,360,,,1.0
train,authentic,36295,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36295.png,,666,1000,,,1.5015015015015014
train,authentic,3632,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3632.png,,1200,1600,,,1.3333333333333333
train,authentic,36323,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36323.png,,1200,1600,,,1.3333333333333333
train,authentic,36343,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36343.png,,512,593,,,1.158203125
train,authentic,36371,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36371.png,,666,1000,,,1.5015015015015014
train,authentic,36390,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36390.png,,520,696,,,1.3384615384615384
train,authentic,36412,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36412.png,,535,711,,,1.3289719626168224
train,authentic,36423,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36423.png,,512,620,,,1.2109375
train,authentic,36453,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36453.png,,256,256,,,1.0
train,authentic,36460,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36460.png,,666,1000,,,1.5015015015015014
train,authentic,36511,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36511.png,,1912,2568,,,1.3430962343096233
train,authentic,36553,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36553.png,,666,1000,,,1.5015015015015014
train,authentic,36580,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36580.png,,512,512,,,1.0
train,authentic,36597,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36597.png,,520,696,,,1.3384615384615384
train,authentic,3662,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3662.png,,256,256,,,1.0
train,authentic,36648,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36648.png,,666,1000,,,1.5015015015015014
train,authentic,36705,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36705.png,,360,360,,,1.0
train,authentic,36707,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36707.png,,1912,2568,,,1.3430962343096233
train,authentic,3671,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3671.png,,666,1000,,,1.5015015015015014
train,authentic,36715,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36715.png,,256,320,,,1.25
train,authentic,36724,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36724.png,,666,1000,,,1.5015015015015014
train,authentic,36746,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36746.png,,141,1009,,,7.156028368794326
train,authentic,3678,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3678.png,,536,512,,,0.9552238805970149
train,authentic,36794,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36794.png,,520,696,,,1.3384615384615384
train,authentic,36840,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36840.png,,360,360,,,1.0
train,authentic,36945,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36945.png,,512,512,,,1.0
train,authentic,36949,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36949.png,,360,360,,,1.0
train,authentic,36968,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36968.png,,2592,3888,,,1.5
train,authentic,36986,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/36986.png,,1105,1105,,,1.0
train,authentic,3704,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3704.png,,666,1000,,,1.5015015015015014
train,authentic,37076,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37076.png,,256,256,,,1.0
train,authentic,37084,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37084.png,,666,1000,,,1.5015015015015014
train,authentic,37135,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37135.png,,520,696,,,1.3384615384615384
train,authentic,3714,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3714.png,,666,1000,,,1.5015015015015014
train,authentic,37143,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37143.png,,131,546,,,4.1679389312977095
train,authentic,37149,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37149.png,,1024,1280,,,1.25
train,authentic,37164,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37164.png,,1200,1600,,,1.3333333333333333
train,authentic,3719,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3719.png,,256,256,,,1.0
train,authentic,37195,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37195.png,,512,544,,,1.0625
train,authentic,37253,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37253.png,,1200,1600,,,1.3333333333333333
train,authentic,37280,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37280.png,,520,696,,,1.3384615384615384
train,authentic,37348,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37348.png,,706,859,,,1.2167138810198301
train,authentic,37361,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37361.png,,512,512,,,1.0
train,authentic,37364,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37364.png,,1912,2568,,,1.3430962343096233
train,authentic,37400,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37400.png,,520,696,,,1.3384615384615384
train,authentic,37401,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37401.png,,1200,1600,,,1.3333333333333333
train,authentic,37421,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37421.png,,512,731,,,1.427734375
train,authentic,37423,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37423.png,,666,1000,,,1.5015015015015014
train,authentic,37424,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37424.png,,666,1000,,,1.5015015015015014
train,authentic,37448,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37448.png,,666,1000,,,1.5015015015015014
train,authentic,37476,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37476.png,,1918,1109,,,0.578206465067779
train,authentic,37495,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37495.png,,512,615,,,1.201171875
train,authentic,37504,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37504.png,,256,256,,,1.0
train,authentic,3751,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3751.png,,256,256,,,1.0
train,authentic,37528,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37528.png,,256,320,,,1.25
train,authentic,37553,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37553.png,,1200,1600,,,1.3333333333333333
train,authentic,37556,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37556.png,,256,256,,,1.0
train,authentic,37583,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37583.png,,666,1000,,,1.5015015015015014
train,authentic,37586,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37586.png,,1087,1022,,,0.9402023919043239
train,authentic,37605,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37605.png,,256,256,,,1.0
train,authentic,37639,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37639.png,,3888,2592,,,0.6666666666666666
train,authentic,377,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/377.png,,696,767,,,1.1020114942528736
train,authentic,37708,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37708.png,,589,512,,,0.8692699490662139
train,authentic,37735,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37735.png,,2592,3888,,,1.5
train,authentic,37768,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37768.png,,512,772,,,1.5078125
train,authentic,37783,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37783.png,,251,483,,,1.9243027888446216
train,authentic,37816,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37816.png,,121,963,,,7.958677685950414
train,authentic,37817,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37817.png,,447,373,,,0.8344519015659956
train,authentic,37827,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37827.png,,419,1539,,,3.6730310262529833
train,authentic,37830,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37830.png,,256,256,,,1.0
train,authentic,3785,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3785.png,,501,98,,,0.19560878243512975
train,authentic,37855,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37855.png,,515,512,,,0.9941747572815534
train,authentic,37857,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37857.png,,119,761,,,6.394957983193278
train,authentic,37880,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37880.png,,246,226,,,0.9186991869918699
train,authentic,37902,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37902.png,,360,360,,,1.0
train,authentic,37903,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37903.png,,256,320,,,1.25
train,authentic,37909,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37909.png,,512,640,,,1.25
train,authentic,37912,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37912.png,,118,843,,,7.1440677966101696
train,authentic,37921,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37921.png,,638,686,,,1.0752351097178683
train,authentic,37934,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37934.png,,256,256,,,1.0
train,authentic,37942,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37942.png,,666,1000,,,1.5015015015015014
train,authentic,3795,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3795.png,,256,320,,,1.25
train,authentic,37966,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37966.png,,360,360,,,1.0
train,authentic,37975,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37975.png,,81,726,,,8.962962962962964
train,authentic,37980,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/37980.png,,68,391,,,5.75
train,authentic,38034,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38034.png,,475,469,,,0.9873684210526316
train,authentic,38038,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38038.png,,102,986,,,9.666666666666666
train,authentic,38055,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38055.png,,520,696,,,1.3384615384615384
train,authentic,3811,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3811.png,,666,1000,,,1.5015015015015014
train,authentic,38129,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38129.png,,520,696,,,1.3384615384615384
train,authentic,38136,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38136.png,,1912,2568,,,1.3430962343096233
train,authentic,38160,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38160.png,,264,1267,,,4.799242424242424
train,authentic,38205,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38205.png,,256,256,,,1.0
train,authentic,38228,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38228.png,,1912,2568,,,1.3430962343096233
train,authentic,38256,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38256.png,,520,696,,,1.3384615384615384
train,authentic,3826,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3826.png,,512,648,,,1.265625
train,authentic,38283,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38283.png,,3888,2592,,,0.6666666666666666
train,authentic,38285,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38285.png,,666,1000,,,1.5015015015015014
train,authentic,38292,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38292.png,,256,256,,,1.0
train,authentic,38294,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38294.png,,939,1049,,,1.1171458998935038
train,authentic,38339,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38339.png,,256,256,,,1.0
train,authentic,38396,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38396.png,,666,1000,,,1.5015015015015014
train,authentic,384,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/384.png,,1200,1600,,,1.3333333333333333
train,authentic,38409,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38409.png,,520,696,,,1.3384615384615384
train,authentic,38440,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38440.png,,256,320,,,1.25
train,authentic,38456,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38456.png,,1200,1600,,,1.3333333333333333
train,authentic,38471,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38471.png,,256,256,,,1.0
train,authentic,38481,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38481.png,,79,482,,,6.10126582278481
train,authentic,38484,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38484.png,,1912,2568,,,1.3430962343096233
train,authentic,38486,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38486.png,,1200,1600,,,1.3333333333333333
train,authentic,38495,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38495.png,,145,1544,,,10.648275862068965
train,authentic,38500,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38500.png,,256,256,,,1.0
train,authentic,38521,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38521.png,,520,696,,,1.3384615384615384
train,authentic,38534,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38534.png,,666,1000,,,1.5015015015015014
train,authentic,38548,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38548.png,,1024,1280,,,1.25
train,authentic,38567,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38567.png,,666,1000,,,1.5015015015015014
train,authentic,38582,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38582.png,,256,256,,,1.0
train,authentic,38613,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38613.png,,256,256,,,1.0
train,authentic,38625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38625.png,,256,256,,,1.0
train,authentic,38633,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38633.png,,1200,1600,,,1.3333333333333333
train,authentic,38660,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38660.png,,520,696,,,1.3384615384615384
train,authentic,38667,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38667.png,,360,360,,,1.0
train,authentic,38679,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38679.png,,666,1000,,,1.5015015015015014
train,authentic,38698,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38698.png,,1200,1600,,,1.3333333333333333
train,authentic,38699,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38699.png,,256,256,,,1.0
train,authentic,38780,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38780.png,,1024,1024,,,1.0
train,authentic,3880,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3880.png,,666,1000,,,1.5015015015015014
train,authentic,38800,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38800.png,,1200,1600,,,1.3333333333333333
train,authentic,38913,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38913.png,,666,1000,,,1.5015015015015014
train,authentic,38945,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38945.png,,256,256,,,1.0
train,authentic,3895,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3895.png,,516,512,,,0.9922480620155039
train,authentic,38953,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38953.png,,511,506,,,0.9902152641878669
train,authentic,38979,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/38979.png,,666,1000,,,1.5015015015015014
train,authentic,39007,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39007.png,,1200,1600,,,1.3333333333333333
train,authentic,39015,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39015.png,,256,256,,,1.0
train,authentic,39078,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39078.png,,360,360,,,1.0
train,authentic,39097,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39097.png,,83,666,,,8.024096385542169
train,authentic,39099,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39099.png,,256,256,,,1.0
train,authentic,39113,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39113.png,,666,1000,,,1.5015015015015014
train,authentic,39156,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39156.png,,187,1676,,,8.962566844919786
train,authentic,39162,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39162.png,,512,669,,,1.306640625
train,authentic,39245,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39245.png,,666,1000,,,1.5015015015015014
train,authentic,39299,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39299.png,,103,691,,,6.70873786407767
train,authentic,3933,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3933.png,,1024,1024,,,1.0
train,authentic,39338,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39338.png,,1200,1600,,,1.3333333333333333
train,authentic,3934,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3934.png,,256,256,,,1.0
train,authentic,39341,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39341.png,,81,418,,,5.160493827160494
train,authentic,39366,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39366.png,,512,732,,,1.4296875
train,authentic,39385,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39385.png,,1200,1600,,,1.3333333333333333
train,authentic,39397,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39397.png,,512,699,,,1.365234375
train,authentic,39486,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39486.png,,1024,1024,,,1.0
train,authentic,39573,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39573.png,,360,360,,,1.0
train,authentic,39579,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39579.png,,666,1000,,,1.5015015015015014
train,authentic,3958,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3958.png,,311,341,,,1.0964630225080385
train,authentic,39620,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39620.png,,666,1000,,,1.5015015015015014
train,authentic,39625,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39625.png,,256,256,,,1.0
train,authentic,39637,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39637.png,,3888,2592,,,0.6666666666666666
train,authentic,39638,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39638.png,,256,256,,,1.0
train,authentic,39702,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39702.png,,256,320,,,1.25
train,authentic,39728,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39728.png,,1024,1280,,,1.25
train,authentic,39737,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39737.png,,666,1000,,,1.5015015015015014
train,authentic,39740,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39740.png,,106,466,,,4.39622641509434
train,authentic,39795,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39795.png,,666,1000,,,1.5015015015015014
train,authentic,39831,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39831.png,,3888,2592,,,0.6666666666666666
train,authentic,39875,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39875.png,,159,137,,,0.8616352201257862
train,authentic,39903,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39903.png,,256,320,,,1.25
train,authentic,3991,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/3991.png,,586,460,,,0.7849829351535836
train,authentic,39917,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39917.png,,2592,3888,,,1.5
train,authentic,39944,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/39944.png,,328,1022,,,3.1158536585365852
train,authentic,40000,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40000.png,,256,256,,,1.0
train,authentic,40017,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40017.png,,512,572,,,1.1171875
train,authentic,40022,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40022.png,,666,1000,,,1.5015015015015014
train,authentic,40033,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40033.png,,3888,2592,,,0.6666666666666666
train,authentic,40072,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40072.png,,1200,1600,,,1.3333333333333333
train,authentic,4011,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4011.png,,1200,1600,,,1.3333333333333333
train,authentic,40191,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40191.png,,256,320,,,1.25
train,authentic,40215,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40215.png,,1200,1600,,,1.3333333333333333
train,authentic,4022,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4022.png,,256,320,,,1.25
train,authentic,40250,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40250.png,,1200,1600,,,1.3333333333333333
train,authentic,40279,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40279.png,,1200,1600,,,1.3333333333333333
train,authentic,4028,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4028.png,,256,256,,,1.0
train,authentic,40298,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40298.png,,658,545,,,0.8282674772036475
train,authentic,403,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/403.png,,666,1000,,,1.5015015015015014
train,authentic,40303,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40303.png,,520,696,,,1.3384615384615384
train,authentic,40315,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40315.png,,560,600,,,1.0714285714285714
train,authentic,40349,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40349.png,,256,256,,,1.0
train,authentic,40354,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40354.png,,105,541,,,5.152380952380953
train,authentic,40364,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40364.png,,2592,3888,,,1.5
train,authentic,40372,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40372.png,,1912,2568,,,1.3430962343096233
train,authentic,40373,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40373.png,,183,979,,,5.3497267759562845
train,authentic,40398,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40398.png,,783,915,,,1.1685823754789273
train,authentic,40442,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40442.png,,256,256,,,1.0
train,authentic,4045,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4045.png,,256,256,,,1.0
train,authentic,40450,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40450.png,,512,526,,,1.02734375
train,authentic,40478,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40478.png,,256,256,,,1.0
train,authentic,40494,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40494.png,,256,320,,,1.25
train,authentic,40519,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40519.png,,256,256,,,1.0
train,authentic,40532,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40532.png,,666,1000,,,1.5015015015015014
train,authentic,40559,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40559.png,,666,1000,,,1.5015015015015014
train,authentic,4057,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4057.png,,1912,2568,,,1.3430962343096233
train,authentic,40656,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40656.png,,256,256,,,1.0
train,authentic,40678,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40678.png,,256,256,,,1.0
train,authentic,40684,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40684.png,,169,526,,,3.1124260355029585
train,authentic,40718,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40718.png,,520,696,,,1.3384615384615384
train,authentic,40728,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40728.png,,1200,1600,,,1.3333333333333333
train,authentic,40732,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40732.png,,694,824,,,1.1873198847262247
train,authentic,40782,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40782.png,,123,370,,,3.008130081300813
train,authentic,40803,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40803.png,,666,1000,,,1.5015015015015014
train,authentic,40823,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40823.png,,666,1000,,,1.5015015015015014
train,authentic,40828,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40828.png,,666,1000,,,1.5015015015015014
train,authentic,40835,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40835.png,,1912,2568,,,1.3430962343096233
train,authentic,40859,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40859.png,,1200,1600,,,1.3333333333333333
train,authentic,4087,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/4087.png,,1731,1772,,,1.02368573079145
train,authentic,40919,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40919.png,,2592,3888,,,1.5
train,authentic,40934,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40934.png,,1200,1600,,,1.3333333333333333
train,authentic,40938,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40938.png,,256,256,,,1.0
train,authentic,40949,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40949.png,,512,650,,,1.26953125
train,authentic,40960,/content/drive/MyDrive/Scientific Image Data/train_images/authentic/40960.png,,256,256,,,1.0
